step,par,f
26,b_lz,0.8050702867528682
26,o_lz,1.2608164512877678
26,r_lz,0.0036089324090533156
27,b_lz,0.2787945628218136
27,o_lz,0.30680007025868844
27,r_lz,0.2519597201244203
28,b_lz,0.011877600250186887
28,o_lz,0.3368308457970848
28,r_lz,5.182592346502493
29,b_lz,0.053480382468115935
29,o_lz,0.13577466675142855
29,r_lz,0.01957093965214455
30,b_lz,0.006532960222250489
30,o_lz,5.603554535084481
30,r_lz,0.7748780856051233
31,b_lz,0.09934159216281839
31,o_lz,1.5560260746049148
31,r_lz,0.0956464031758206
32,b_lz,0.4039016325726704
32,o_lz,0.15780118453248174
32,r_lz,0.44406001087230773
33,b_lz,0.006159985691174131
33,o_lz,1.228371976798249
33,r_lz,0.06813234670020381
34,b_lz,0.5536828966289209
34,o_lz,1.1848286904983931
34,r_lz,1.6684829980208645e-6
35,b_lz,0.08045551861759952
35,o_lz,0.00433509216058752
35,r_lz,0.2755005068538695
36,b_lz,0.12728382693777668
36,o_lz,2.8900097406607093
36,r_lz,2.478335258789507
37,b_lz,0.07279099153463123
37,o_lz,0.004850764910173245
37,r_lz,0.40367056078135594
38,b_lz,0.33843194086563827
38,o_lz,0.18280307002527346
38,r_lz,0.2394743761414106
39,b_lz,0.0020763796403461547
39,o_lz,5.308566896035342
39,r_lz,1.3179687961032203
40,b_lz,0.4045137574040493
40,o_lz,0.45139103594062097
40,r_lz,0.003342947052416815
41,b_lz,0.07260150181779983
41,o_lz,0.017749275225434676
41,r_lz,0.22250109578549362
42,b_lz,0.12590396305776164
42,o_lz,0.8115543723307971
42,r_lz,0.10087131997124388
43,b_lz,0.39444323558050387
43,o_lz,0.8770557822343544
43,r_lz,0.017983105849395963
44,b_lz,0.9823237075831716
44,o_lz,0.02847175047896476
44,r_lz,1.083271240921615
45,b_lz,0.613080847184208
45,o_lz,0.003268532784269962
45,r_lz,0.09654714434153941
46,b_lz,0.06861249832076009
46,o_lz,1.5635874899579947
46,r_lz,0.05764452808296224
47,b_lz,0.0730836678686551
47,o_lz,0.37581295720391894
47,r_lz,5.8477126869369546e-5
48,b_lz,0.11282500561636032
48,o_lz,0.5235878967488117
48,r_lz,0.0045181689549563826
49,b_lz,0.4766687913791064
49,o_lz,0.023299182803140864
49,r_lz,0.16666693972906482
50,b_lz,0.011238678324055016
50,o_lz,7.762136158942575
50,r_lz,0.6512629681308519
51,b_lz,0.21029609044675324
51,o_lz,0.12415171799341182
51,r_lz,0.6204655844544049
52,b_lz,0.1155409360444168
52,o_lz,0.25043015552958503
52,r_lz,3.3417185483548733
53,b_lz,0.006128948177414316
53,o_lz,0.9656588772326681
53,r_lz,0.038448330179422195
54,b_lz,0.1223338045565439
54,o_lz,0.9871428151628363
54,r_lz,1.1896873883334302
55,b_lz,9.492683381261413e-4
55,o_lz,0.0022896418215128697
55,r_lz,0.3181686374571238
56,b_lz,0.2798762044659735
56,o_lz,0.012491125826889741
56,r_lz,1.7397345034587282
57,b_lz,0.08493488434350363
57,o_lz,0.03499359980344734
57,r_lz,0.016952178945981857
58,b_lz,0.003195200767115781
58,o_lz,0.3330005324548686
58,r_lz,0.07013196470907815
59,b_lz,0.03688275442938763
59,o_lz,0.12788764973708464
59,r_lz,1.4220800501882565
60,b_lz,0.003990527151857682
60,o_lz,0.2751469197348659
60,r_lz,0.6832368151134854
61,b_lz,0.5469251716809698
61,o_lz,0.007278569297627738
61,r_lz,0.03829590597806751
62,b_lz,0.021011099475622515
62,o_lz,2.9306001315170285
62,r_lz,0.4631452055446302
63,b_lz,0.16602437837073875
63,o_lz,0.023644993049702728
63,r_lz,0.003832962253836403
64,b_lz,0.03651460311588966
64,o_lz,0.5393761494342261
64,r_lz,0.16192195759158312
65,b_lz,0.07243898621046971
65,o_lz,0.031241522444054516
65,r_lz,0.0036469562998752473
66,b_lz,0.05409145149651246
66,o_lz,2.4557901470146268e-5
66,r_lz,0.8688143324394492
67,b_lz,0.08934076836854472
67,o_lz,1.1647404614050023
67,r_lz,0.0341695994952725
68,b_lz,0.2766065266930573
68,o_lz,0.008384071765861064
68,r_lz,0.0819152655157136
69,b_lz,0.1330203655543686
69,o_lz,0.019680285687666606
69,r_lz,0.28157226407857994
70,b_lz,0.6341827381505352
70,o_lz,0.009516531270253219
70,r_lz,1.5711665746286372
71,b_lz,0.004755322731707023
71,o_lz,0.552231456349577
71,r_lz,0.6297926726711879
72,b_lz,1.1837628497193058
72,o_lz,0.7089463023801297
72,r_lz,0.041654034939608606
73,b_lz,0.10871038494588604
73,o_lz,1.0360217500929043
73,r_lz,0.3454853819541352
74,b_lz,0.06753825260311465
74,o_lz,0.002168001635430728
74,r_lz,0.48452007696468435
75,b_lz,0.056704862948391076
75,o_lz,0.003945459237107783
75,r_lz,0.05292097226270454
76,b_lz,0.38825511420316494
76,o_lz,0.2994949406652079
76,r_lz,0.1677725788136877
77,b_lz,0.08205609700375516
77,o_lz,1.0492891171755865
77,r_lz,0.39091106159663563
78,b_lz,0.4047023162763768
78,o_lz,0.8015820429053563
78,r_lz,0.007066652844305292
79,b_lz,0.44186401101899697
79,o_lz,0.0336286923095645
79,r_lz,0.24669823295810625
80,b_lz,1.3892680475111154
80,o_lz,0.7493966100568741
80,r_lz,0.7961691157322229
81,b_lz,0.23425377741564668
81,o_lz,0.001619163258428441
81,r_lz,0.6819251175685057
82,b_lz,0.029675079938129838
82,o_lz,0.16408006363292194
82,r_lz,0.4094661527277735
83,b_lz,0.18855173185417357
83,o_lz,0.047046237472953265
83,r_lz,0.15978009732953388
84,b_lz,0.009918681404006547
84,o_lz,0.017967581481130927
84,r_lz,0.0018629706994007392
85,b_lz,0.023204888186966522
85,o_lz,0.5018655981990635
85,r_lz,0.7280667391014293
86,b_lz,0.2550201636868312
86,o_lz,1.0452767445965618
86,r_lz,0.5586974613213154
87,b_lz,0.0789610837350322
87,o_lz,0.013409616058594054
87,r_lz,0.02544620558531982
88,b_lz,0.3046983420167583
88,o_lz,1.3880855598495987
88,r_lz,0.4826911691064385
89,b_lz,0.41122703604533234
89,o_lz,0.0279575956824376
89,r_lz,0.005625620357959388
90,b_lz,0.1482138488075506
90,o_lz,0.019349393875492282
90,r_lz,0.1328999340063195
91,b_lz,0.2309775273446824
91,o_lz,3.089454207859007
91,r_lz,0.07590496901050413
92,b_lz,0.0969048032820794
92,o_lz,0.5185267447113923
92,r_lz,2.44522713342333
93,b_lz,0.5091358486302312
93,o_lz,1.4002247680728865
93,r_lz,0.25139453522839394
94,b_lz,0.34558076715971714
94,o_lz,1.4110263579424476
94,r_lz,0.0013487802040510813
95,b_lz,1.1684297979736387
95,o_lz,0.09246355135622819
95,r_lz,0.9023278392836692
96,b_lz,0.07219031832888426
96,o_lz,2.4192218049273726
96,r_lz,0.10923461180184832
97,b_lz,0.2769308035408329
97,o_lz,1.8466445635986548
97,r_lz,0.01158333985023522
98,b_lz,0.2221342494831863
98,o_lz,0.4036716663371859
98,r_lz,0.025598105191026677
99,b_lz,0.0488566612937517
99,o_lz,3.724740148858353
99,r_lz,4.2002206753470275e-4
100,b_lz,0.03628712124699139
100,o_lz,2.0685946896652307
100,r_lz,0.05951248434591257
101,b_lz,0.3934102265161909
101,o_lz,0.22821657202892912
101,r_lz,0.6206975087310203
102,b_lz,0.01375773127837391
102,o_lz,0.6005530276460691
102,r_lz,0.5282697460720628
103,b_lz,0.023931407700125574
103,o_lz,3.0708629676043007
103,r_lz,0.006293223044830113
104,b_lz,0.02257972203693341
104,o_lz,2.835183222814333
104,r_lz,0.36002679359708123
105,b_lz,0.09377223530925201
105,o_lz,2.533445471685447
105,r_lz,0.8984754597300638
106,b_lz,0.2191705480368347
106,o_lz,1.6248792141134931
106,r_lz,0.9414968116482634
107,b_lz,0.6737283332309756
107,o_lz,3.1740152344148163
107,r_lz,1.5866582039081671
108,b_lz,0.6232547479430656
108,o_lz,0.03012600379280978
108,r_lz,1.1837106192939584
109,b_lz,0.24048257942442197
109,o_lz,4.8335006969506115e-4
109,r_lz,0.3053348490836148
110,b_lz,0.023846476820262325
110,o_lz,0.011718549237434858
110,r_lz,0.3773698904840203
111,b_lz,0.35822851241205517
111,o_lz,2.041858009120958
111,r_lz,0.2659756876343187
112,b_lz,0.37812410536530244
112,o_lz,0.18069798669385845
112,r_lz,0.0390888826434953
113,b_lz,0.03777714233839711
113,o_lz,1.1336958887947306
113,r_lz,2.920697528686375e-4
114,b_lz,2.1514929539357492
114,o_lz,0.09245223498970352
114,r_lz,0.04740525958411884
115,b_lz,0.0018912413090998578
115,o_lz,5.099025893596886
115,r_lz,0.22340299853858928
116,b_lz,0.03546451445311582
116,o_lz,1.3335527584022413
116,r_lz,0.26340480527187643
117,b_lz,0.022655242101033365
117,o_lz,0.22586758644607774
117,r_lz,0.03728916402099475
118,b_lz,0.02856189016501956
118,o_lz,0.3167404277779975
118,r_lz,0.12511947646242144
119,b_lz,0.17157108830305492
119,o_lz,0.2559193472897487
119,r_lz,0.016430325767562048
120,b_lz,0.0030331851161917974
120,o_lz,2.666688875793842
120,r_lz,1.1295731317143576
121,b_lz,0.5634887407604572
121,o_lz,1.704751449225348
121,r_lz,0.28293708933641354
122,b_lz,0.1596185745546241
122,o_lz,0.48756289512288054
122,r_lz,0.39872134974645596
123,b_lz,0.13173939594719242
123,o_lz,1.4077472250441245
123,r_lz,1.5142192312764786
124,b_lz,0.6755348596049967
124,o_lz,0.9395327983647124
124,r_lz,0.03586057683617397
125,b_lz,0.498243819775839
125,o_lz,2.2170320854984853
125,r_lz,0.6755431964188705
126,b_lz,0.21043586690014127
126,o_lz,0.962359036188181
126,r_lz,0.08778034814052613
127,b_lz,0.06724500792683297
127,o_lz,5.154805704294121
127,r_lz,2.112211110906603
128,b_lz,0.13129470676736546
128,o_lz,12.736342228341483
128,r_lz,0.02955828348453588
129,b_lz,0.256451748148635
129,o_lz,0.002477258961626215
129,r_lz,0.041912119044690055
130,b_lz,0.25060186934892187
130,o_lz,0.48702963444504466
130,r_lz,7.689622056978142e-4
131,b_lz,0.38907861078523986
131,o_lz,1.5423239858626818
131,r_lz,0.039042545567199764
132,b_lz,8.812719581021688e-5
132,o_lz,2.835583926942929
132,r_lz,0.002679702981478973
133,b_lz,0.013492283567193062
133,o_lz,0.004841831257812608
133,r_lz,1.3141311019698767e-4
134,b_lz,0.04100298133388936
134,o_lz,0.0970751279315682
134,r_lz,1.00983863304724
135,b_lz,0.027951871666861354
135,o_lz,0.10722304670130009
135,r_lz,0.010747414639500682
136,b_lz,0.032818879547306834
136,o_lz,0.6994617011726174
136,r_lz,0.46673085077433357
137,b_lz,0.036631650768366074
137,o_lz,1.2701114753331852
137,r_lz,0.7921229533661822
138,b_lz,0.049775821223539726
138,o_lz,0.025402895648900855
138,r_lz,0.056924946056727065
139,b_lz,0.06527362431363405
139,o_lz,0.15165930976822906
139,r_lz,0.18617566839519548
140,b_lz,0.034554572215328885
140,o_lz,0.0887881451546437
140,r_lz,0.960015375349064
141,b_lz,0.2239794273966639
141,o_lz,1.3099657363031183
141,r_lz,0.016034397601487796
142,b_lz,0.18808628785047313
142,o_lz,0.06359034118228195
142,r_lz,1.1366310062427645
143,b_lz,0.3910271726998887
143,o_lz,0.1668669853322015
143,r_lz,0.2102154528575137
144,b_lz,0.01037032304163627
144,o_lz,2.107700174133698
144,r_lz,0.2954287349607441
145,b_lz,0.26219682958115487
145,o_lz,0.19231657151868342
145,r_lz,0.07323703990930334
146,b_lz,0.23924859401318582
146,o_lz,0.2510228865606129
146,r_lz,0.045976745866958324
147,b_lz,0.12394512854172363
147,o_lz,0.8816711760155606
147,r_lz,0.10187952347617538
148,b_lz,0.2961625685693102
148,o_lz,0.5666646071826479
148,r_lz,0.008921884807690536
149,b_lz,8.423008636538348e-5
149,o_lz,0.08189414149425314
149,r_lz,0.765836994651963
150,b_lz,0.0517198208482545
150,o_lz,1.1054678373060014
150,r_lz,0.10487783692359634
151,b_lz,0.01329324058711219
151,o_lz,0.8693628416730403
151,r_lz,1.3730224811750489
152,b_lz,0.0036121969945786103
152,o_lz,0.03428490649910765
152,r_lz,0.122805302136079
153,b_lz,0.1254283289729943
153,o_lz,2.283169894750278
153,r_lz,3.9775057179741613
154,b_lz,0.8636209061563898
154,o_lz,1.1817722909138157
154,r_lz,0.09386979958888982
155,b_lz,4.458319175237635e-5
155,o_lz,0.0024458661601178214
155,r_lz,9.8748710347676e-4
156,b_lz,0.002732249891933138
156,o_lz,8.419599982340026e-4
156,r_lz,1.0920535447987982
157,b_lz,0.18379912949747865
157,o_lz,0.09278288069165849
157,r_lz,0.17518786291315153
158,b_lz,0.03134403151386969
158,o_lz,0.2600850103146999
158,r_lz,0.0941147123265177
159,b_lz,0.7785574126942986
159,o_lz,0.5944034846184615
159,r_lz,0.6961930452970725
160,b_lz,0.02066930603806988
160,o_lz,2.65356183889883
160,r_lz,0.16320314548888878
161,b_lz,0.03800600346923618
161,o_lz,3.798758011503155
161,r_lz,0.09829979486365244
162,b_lz,1.4711223857922502
162,o_lz,0.38369721439446325
162,r_lz,0.20527316265904363
163,b_lz,0.37228252673118206
163,o_lz,5.986882676399442
163,r_lz,0.025306998921785732
164,b_lz,0.21537331781761018
164,o_lz,0.7342912823084309
164,r_lz,2.072969744852073
165,b_lz,0.008676326019790582
165,o_lz,1.8298501940612197
165,r_lz,0.3329533018382718
166,b_lz,0.604707118852523
166,o_lz,0.3104076187676499
166,r_lz,8.173365162666352e-4
167,b_lz,0.07017002023349617
167,o_lz,0.3770609448935996
167,r_lz,5.54749942752002
168,b_lz,0.00802680489522966
168,o_lz,0.0066934303502982585
168,r_lz,0.006719505717637434
169,b_lz,0.043416095974009944
169,o_lz,1.9567607524775588
169,r_lz,0.6803941908236649
170,b_lz,3.434680649882043e-4
170,o_lz,0.09357334696199181
170,r_lz,0.001735204618189242
171,b_lz,0.010038365455744944
171,o_lz,0.38490797038889063
171,r_lz,0.08421397025641113
172,b_lz,0.03881699026607765
172,o_lz,0.8050421798142886
172,r_lz,0.7142387776086523
173,b_lz,0.29136127876761686
173,o_lz,1.4396559106090425
173,r_lz,0.14907512759320427
174,b_lz,0.34794369720734
174,o_lz,0.22774964714896215
174,r_lz,0.0031682299962759314
175,b_lz,0.009525456675898339
175,o_lz,0.5636067824841775
175,r_lz,0.010572905218230675
176,b_lz,0.043274361339983594
176,o_lz,0.012151567542210613
176,r_lz,0.036333117889519165
177,b_lz,0.42549595754222913
177,o_lz,2.5065209513458817
177,r_lz,0.04977248007129029
178,b_lz,1.0670325347272372e-4
178,o_lz,5.152607821561141
178,r_lz,0.17943638415189309
179,b_lz,0.12504092921296164
179,o_lz,1.2591022529951346
179,r_lz,0.060867412775819134
180,b_lz,0.005097211843277117
180,o_lz,0.007289509287808267
180,r_lz,0.2111634760400837
181,b_lz,0.031261210315647346
181,o_lz,0.10535921227897768
181,r_lz,4.1777451480725655e-4
182,b_lz,0.3546698288834619
182,o_lz,0.002981209584648699
182,r_lz,0.06727981743195645
183,b_lz,0.15767715148375855
183,o_lz,0.41970358220162995
183,r_lz,0.4409195777526458
184,b_lz,0.0381850519237448
184,o_lz,0.08383303867016442
184,r_lz,0.24194528799632528
185,b_lz,0.32596668804512496
185,o_lz,0.2759469902135906
185,r_lz,0.32417630230241984
186,b_lz,0.12419817127813845
186,o_lz,0.07288616180950247
186,r_lz,0.16437471022580663
187,b_lz,0.39782774605521143
187,o_lz,0.013139868673749616
187,r_lz,1.572072137458239
188,b_lz,1.2892381560730186
188,o_lz,0.10419222179172183
188,r_lz,0.6280797447194619
189,b_lz,3.5908639890728253e-4
189,o_lz,0.1966976448360884
189,r_lz,0.04548459362522891
190,b_lz,0.19724325837487622
190,o_lz,0.6084599524085712
190,r_lz,3.3232979436978014
191,b_lz,0.09345425910639373
191,o_lz,3.2508684964106345
191,r_lz,0.015970591866301346
192,b_lz,0.1907510725421236
192,o_lz,0.010529987826736595
192,r_lz,1.6098210796400751
193,b_lz,0.25236670749850737
193,o_lz,0.08441721785654506
193,r_lz,4.270326027226972
194,b_lz,0.9037325023182603
194,o_lz,0.16986412706314682
194,r_lz,3.7019854763459428
195,b_lz,1.1427704289305993
195,o_lz,0.05558632945047107
195,r_lz,0.43138493717281495
196,b_lz,0.2306470611971822
196,o_lz,0.2576723208325716
196,r_lz,0.07391562821359894
197,b_lz,0.020977030668981673
197,o_lz,1.607661786539006
197,r_lz,1.7930757715673682
198,b_lz,0.2684996493997598
198,o_lz,1.9645952042333092
198,r_lz,1.9070579654287025
199,b_lz,0.03645387461035765
199,o_lz,1.9736605791189088
199,r_lz,0.051703575404412144
200,b_lz,0.11923712520722722
200,o_lz,0.9706191876388139
200,r_lz,0.048992083173428506
201,b_lz,0.13121769933604685
201,o_lz,2.860475927303351
201,r_lz,0.746165816370269
202,b_lz,0.26494069839430845
202,o_lz,0.3289984769347787
202,r_lz,0.3024612756641682
203,b_lz,0.19584574877694094
203,o_lz,0.0059866776666600225
203,r_lz,0.028591798424985083
204,b_lz,0.007609578004055647
204,o_lz,0.6848993963295
204,r_lz,0.009183125828267002
205,b_lz,0.1951838528066713
205,o_lz,5.034916560436772
205,r_lz,0.2708256639329651
206,b_lz,0.47440317268801246
206,o_lz,0.012806089109216852
206,r_lz,1.1109080201236898
207,b_lz,0.028539338483608834
207,o_lz,0.07899445313571637
207,r_lz,1.2948340214304055
208,b_lz,0.7195978132248684
208,o_lz,0.1130603119884378
208,r_lz,0.855975668906472
209,b_lz,0.39803963773447637
209,o_lz,0.105029010157347
209,r_lz,0.044098193791127394
210,b_lz,0.10018958905402417
210,o_lz,0.1758595635220165
210,r_lz,1.1138598133279802
211,b_lz,1.3321957292162447
211,o_lz,3.431956961329266
211,r_lz,1.643745890244243
212,b_lz,0.17847709674052062
212,o_lz,0.7614714523426643
212,r_lz,0.10408536319109442
213,b_lz,1.892471796975134
213,o_lz,1.4052818731314183
213,r_lz,0.17042363219297108
214,b_lz,0.4340495115663533
214,o_lz,0.7102025086236022
214,r_lz,0.011237948740326678
215,b_lz,0.3215230241087654
215,o_lz,0.1920928704262524
215,r_lz,0.6602596379849974
216,b_lz,0.48484767673599416
216,o_lz,0.04129137598849441
216,r_lz,7.050317454876101e-4
217,b_lz,7.027538785157025e-4
217,o_lz,1.4962161266352858
217,r_lz,0.11786071095299316
218,b_lz,0.0020758596229411845
218,o_lz,0.5486394254097486
218,r_lz,0.016346635158548166
219,b_lz,0.004949890770361334
219,o_lz,0.0218332985851423
219,r_lz,0.08601916651736444
220,b_lz,0.1605983618189967
220,o_lz,1.456688790008969
220,r_lz,4.17119856599075
221,b_lz,0.10988180228450653
221,o_lz,0.7230826024521567
221,r_lz,2.9685186846256655
222,b_lz,0.025109760971787104
222,o_lz,0.18743390054680908
222,r_lz,0.0013090814688702993
223,b_lz,3.975837033094692e-5
223,o_lz,0.024853607339120398
223,r_lz,0.3237692679627832
224,b_lz,0.047084995896806536
224,o_lz,0.699793760819228
224,r_lz,0.8254657260270676
225,b_lz,0.19381587337463088
225,o_lz,2.7588664463870893
225,r_lz,0.545689527700918
226,b_lz,3.18680301251859e-4
226,o_lz,16.959913135668515
226,r_lz,0.22376546530873587
227,b_lz,0.020726703583952948
227,o_lz,0.3443961144253589
227,r_lz,0.015107833970990603
228,b_lz,0.010738517798804716
228,o_lz,1.013527034020451
228,r_lz,0.12172877981362565
229,b_lz,0.006024179090972193
229,o_lz,3.793843610883403e-4
229,r_lz,0.10409083808826747
230,b_lz,4.8867402567859525e-5
230,o_lz,1.0757006202644759
230,r_lz,1.2164022491357638
231,b_lz,0.0010902871395321824
231,o_lz,0.28225273373187704
231,r_lz,0.18425523621167098
232,b_lz,0.354257321099332
232,o_lz,0.2962200778908261
232,r_lz,1.864798202826884e-6
233,b_lz,0.7680679390366637
233,o_lz,0.11828882707283896
233,r_lz,0.30049777916252307
234,b_lz,0.6945299963574354
234,o_lz,0.04766403679258678
234,r_lz,1.1718385672125127
235,b_lz,0.01262503402767564
235,o_lz,13.125804143195795
235,r_lz,3.2692930832045527e-4
236,b_lz,0.0689962144715034
236,o_lz,1.9314191546605997
236,r_lz,1.4076987817563573e-4
237,b_lz,0.033066709191694334
237,o_lz,0.6316417228192446
237,r_lz,0.22108183394811737
238,b_lz,0.0876823990628588
238,o_lz,0.018619032110476507
238,r_lz,0.031184900748576248
239,b_lz,0.011349297583527719
239,o_lz,4.486997829030363
239,r_lz,0.21395779857904323
240,b_lz,0.09230299818489905
240,o_lz,1.8839445342630612
240,r_lz,0.02285280760337723
241,b_lz,0.585919428661718
241,o_lz,0.8236815405831258
241,r_lz,0.7665876533391668
242,b_lz,0.14088365272166936
242,o_lz,0.8424735248650095
242,r_lz,0.47889480488229735
243,b_lz,0.026065099306096455
243,o_lz,0.002533572300570914
243,r_lz,0.06247435135163737
244,b_lz,0.007875237794058331
244,o_lz,0.8692484860945624
244,r_lz,0.012409998851966392
245,b_lz,0.7605224164381762
245,o_lz,1.289979215505494
245,r_lz,0.5605609700330318
246,b_lz,0.2818462087719339
246,o_lz,1.008651812339935e-4
246,r_lz,1.5598661648394916
247,b_lz,0.09795659696210063
247,o_lz,0.019514306777729352
247,r_lz,0.011720685389030403
248,b_lz,0.022603832188131258
248,o_lz,0.0031881225043426486
248,r_lz,0.009324718943978795
249,b_lz,0.23722706733898824
249,o_lz,0.9382578844431365
249,r_lz,0.049039772472123544
250,b_lz,0.023474783506872657
250,o_lz,0.9085568724300678
250,r_lz,1.8130928995147757
251,b_lz,0.6371730947280482
251,o_lz,0.04299168958496347
251,r_lz,3.4332294948855733
252,b_lz,0.04923194244725453
252,o_lz,5.102207986943823
252,r_lz,8.454514152429198e-5
253,b_lz,0.2090206896966201
253,o_lz,0.18293171565500438
253,r_lz,0.0716924425379013
254,b_lz,0.06334157954968227
254,o_lz,0.16653874422283943
254,r_lz,6.945449915705103
255,b_lz,0.34621301709633756
255,o_lz,0.6002568056884922
255,r_lz,0.5817859814437838
256,b_lz,0.0699154185895455
256,o_lz,0.005329956495544109
256,r_lz,0.6333434363387642
257,b_lz,0.012744772607116135
257,o_lz,0.0040815471329646
257,r_lz,0.06789751343967064
258,b_lz,0.07087140453445354
258,o_lz,0.14807812236203263
258,r_lz,0.5404083258990245
259,b_lz,0.4229479188043672
259,o_lz,0.2195960487373354
259,r_lz,0.07084139796574003
260,b_lz,0.034777297854942685
260,o_lz,0.5278765412032529
260,r_lz,3.2381327936510265
261,b_lz,0.016211646920902403
261,o_lz,2.176377574007294
261,r_lz,0.05228039646740142
262,b_lz,0.3236574062341565
262,o_lz,0.8528279638602034
262,r_lz,0.22271081870542742
263,b_lz,0.017262279882235203
263,o_lz,0.1402667089976603
263,r_lz,0.5031310067506812
264,b_lz,0.7751689515760226
264,o_lz,7.798661794638575e-7
264,r_lz,0.6550694861931058
265,b_lz,0.07296968678879394
265,o_lz,0.6837349315523596
265,r_lz,2.02584359235959
266,b_lz,0.9094361623488352
266,o_lz,0.578757005290442
266,r_lz,1.6895576387399127
267,b_lz,0.026259767009677023
267,o_lz,0.12864356637010738
267,r_lz,0.35716438881659435
268,b_lz,0.010806346848910188
268,o_lz,2.557542950165397
268,r_lz,0.10886701083682787
269,b_lz,0.4305960544612084
269,o_lz,1.5116330230720552
269,r_lz,0.13030925692831558
270,b_lz,0.0024856464904132393
270,o_lz,9.199694961177201e-6
270,r_lz,0.3817204617197204
271,b_lz,0.1162706693711394
271,o_lz,0.2846312894799651
271,r_lz,0.07782896111532708
272,b_lz,0.3892144315978344
272,o_lz,1.0973394222051356
272,r_lz,0.5853131720025483
273,b_lz,0.0032789571721522945
273,o_lz,0.21953603334492552
273,r_lz,0.12162698602301426
274,b_lz,0.02087973235965786
274,o_lz,4.289561738141554
274,r_lz,4.2935644766288394
275,b_lz,0.22953595044731692
275,o_lz,0.1346585961607977
275,r_lz,0.023556509552561593
276,b_lz,0.2228720965499779
276,o_lz,0.0763072531102543
276,r_lz,0.7416827848240256
277,b_lz,0.11700981248945069
277,o_lz,0.27635955546485136
277,r_lz,0.3865354217432421
278,b_lz,0.0971798094300219
278,o_lz,2.7492096461632736
278,r_lz,0.11330268512835609
279,b_lz,0.08548002396710683
279,o_lz,0.03299915952215113
279,r_lz,0.8615701028917496
280,b_lz,0.37468523778667145
280,o_lz,0.2586114062888998
280,r_lz,1.5978433888397854
281,b_lz,0.03485356509814187
281,o_lz,4.932980172472258
281,r_lz,0.01930048568398553
282,b_lz,0.06879728071361756
282,o_lz,0.19314404259520684
282,r_lz,0.052432101454714115
283,b_lz,0.4903680451440788
283,o_lz,0.6038781882534893
283,r_lz,0.04357905796937519
284,b_lz,0.0046260768653246815
284,o_lz,2.0826005956088665
284,r_lz,0.08363107769920201
285,b_lz,0.007820950197540888
285,o_lz,0.3708072684919261
285,r_lz,0.7604398043350371
286,b_lz,0.13247603386513837
286,o_lz,0.07452393886780279
286,r_lz,0.10546554349448174
287,b_lz,0.08097774192997816
287,o_lz,0.7861428918025202
287,r_lz,1.259645743215381
288,b_lz,0.02548713798751465
288,o_lz,1.4334518283971143
288,r_lz,0.04722473367617453
289,b_lz,0.6157176171299478
289,o_lz,0.007933412933962164
289,r_lz,0.5232914421678969
290,b_lz,0.07734346686608294
290,o_lz,0.5702655075099983
290,r_lz,0.002590394278670352
291,b_lz,0.37896854768364246
291,o_lz,0.07849081435522465
