step,par,f
1562,r,0.1651908070334728
1563,a,0.23572942285662934
1563,b,0.558452711438298
1563,r,0.6985996502750671
1564,a,0.6735519788052899
1564,b,2.7319085478204608
1564,r,0.3304607184990596
1565,a,3.22673401351528
1565,b,3.886904152444158
1565,r,0.2029314471808356
1566,a,0.25596700986526877
1566,b,0.640767405364942
1566,r,0.3096802080752468
1567,a,0.3197714995578794
1567,b,1.0393412202358876
1567,r,0.9997219940795573
1568,a,1.08258046544216
1568,b,1.389846071358676
1568,r,0.11563292055265313
1569,a,2.5068746156216073
1569,b,0.06353848810489349
1569,r,0.24344097377368004
1570,a,0.4133056701387983
1570,b,2.789377032928733
1570,r,0.0323674107009414
1571,a,0.34421436489011853
1571,b,0.46018810131984783
1571,r,0.29741594141058025
1572,a,1.8135187442995078
1572,b,0.28815517019481546
1572,r,0.3854752058717283
1573,a,0.1228719043543979
1573,b,0.23300120116119685
1573,r,0.5565492801207736
1574,a,0.8239385030047027
1574,b,0.35857504803400975
1574,r,0.4421139830413851
1575,a,0.14864910675162438
1575,b,0.6421447783385096
1575,r,0.5947766867686175
1576,a,0.3033548337245058
1576,b,0.13853766321167718
1576,r,0.3684522208006256
1577,a,1.4477437582892931
1577,b,0.44760033621858974
1577,r,0.09832164569738443
1578,a,1.122832245149393
1578,b,0.4826539614871511
1578,r,0.2529119384821621
1579,a,0.9612862660568099
1579,b,1.9428724327284925
1579,r,0.24020270602427174
1580,a,0.028815462238712657
1580,b,1.4760520088413853
1580,r,0.07179070328957789
1581,a,3.5706541919895156
1581,b,0.2476070032886131
1581,r,0.09210809550153971
1582,a,4.976517293465155
1582,b,0.2180018670477305
1582,r,0.20255422214035224
1583,a,0.3228671235467765
1583,b,0.5358479695049491
1583,r,0.485920558838275
1584,a,1.6528387450751945
1584,b,2.049663891966495
1584,r,0.22639107550967125
1585,a,0.4728057572449453
1585,b,0.7502029988571096
1585,r,0.10073567388432676
1586,a,0.8869086871705779
1586,b,0.42774122363059913
1586,r,0.31706941572470954
1587,a,1.0916709069779489
1587,b,0.0721547911119196
1587,r,0.5147088658311517
1588,a,2.4200675253033146
1588,b,0.12455292973887412
1588,r,0.27812248268384226
1589,a,0.6389092696917308
1589,b,0.139514549486679
1589,r,0.7826713002045057
1590,a,0.6033296791937847
1590,b,1.1366042679691766
1590,r,0.29047601558448205
1591,a,0.11594453534482767
1591,b,1.288175773046318
1591,r,1.0683718789686192
1592,a,0.427778511577172
1592,b,0.24596810264507102
1592,r,0.9546301344332327
1593,a,1.0341882861379417
1593,b,2.1961939999224405
1593,r,0.22875789377617545
1594,a,0.793438913422339
1594,b,0.19336784031573276
1594,r,0.85839726766832
1595,a,0.37270962832117177
1595,b,0.42152003454587894
1595,r,1.9374188556408256
1596,a,0.20243512387400303
1596,b,0.9043130971282257
1596,r,0.993740304966747
1597,a,0.4004072538900579
1597,b,0.2647348398803229
1597,r,0.4408752438146693
1598,a,1.2674241281733147
1598,b,1.1332449326680682
1598,r,0.25240985617321493
1599,a,0.34523379787910285
1599,b,0.11101318897910624
1599,r,0.14691759353666103
1600,a,2.103977543684205
1600,b,0.592962581912057
1600,r,1.730463532637643
1601,a,0.9649241987346735
1601,b,1.6562037088305033
1601,r,0.2965060834555676
1602,a,0.3686149582699221
1602,b,1.8460592560094191
1602,r,0.13723014903887848
1603,a,9.004736421038414
1603,b,0.5588853472939846
1603,r,0.043320649382899326
1604,a,1.1103584724291142
1604,b,0.29349508542419517
1604,r,0.29462784989972474
1605,a,0.5599531651374096
1605,b,1.9068489649548275
1605,r,0.3635774158050642
1606,a,0.8006054988780802
1606,b,0.5299384896109227
1606,r,0.4845096077749821
1607,a,1.5473664822980542
1607,b,0.3333938837222607
1607,r,0.9211031509070189
1608,a,0.1326500592475951
1608,b,1.8794692262390802
1608,r,0.6133822674446879
1609,a,1.1491737668296724
1609,b,1.2888584417289686
1609,r,0.1392889326789676
1610,a,0.0781930898202358
1610,b,1.351087679043318
1610,r,0.3577908027098197
1611,a,1.1258384801859245
1611,b,0.19283540797057042
1611,r,0.13671187740903204
1612,a,0.1123837882233139
1612,b,2.691479291337226
1612,r,0.2677624555479742
1613,a,1.1607324890572035
1613,b,1.0578029549746384
1613,r,0.27362870584670035
1614,a,1.323558249901998
1614,b,1.810005502248603
1614,r,0.30070500666224315
1615,a,4.343403118160119
1615,b,2.3383489250572915
1615,r,0.2662584480705572
1616,a,0.16171658924633178
1616,b,1.6206391803946947
1616,r,0.3384599845312115
1617,a,1.2312870235324123
1617,b,0.5839958535632281
1617,r,0.02598098914730762
1618,a,2.241671576406642
1618,b,2.705674806788689
1618,r,0.4227360130226751
1619,a,1.5641513191492227
1619,b,1.3638878495864046
1619,r,0.854120956501799
1620,a,0.2293523699895261
1620,b,0.6224419807378332
1620,r,0.3802752019715599
1621,a,2.692512026519159
1621,b,4.540282699259008
1621,r,0.21707565005248172
1622,a,0.06238966102387687
1622,b,0.21687734632646594
1622,r,0.03242224270277826
1623,a,1.9172719659109478
1623,b,0.07674589623148068
1623,r,0.7550063066283839
1624,a,1.6150406854977883
1624,b,1.1479494397573384
1624,r,0.07301024663400321
1625,a,0.21855769078688653
1625,b,0.0013165052311511821
1625,r,0.30403585523392945
1626,a,0.28355183635835063
1626,b,0.21858676059508358
1626,r,0.6529413353154098
1627,a,0.48160116609785053
1627,b,2.158474911591177
1627,r,0.2791205774530088
1628,a,0.11501930751235555
1628,b,0.9229887963952073
1628,r,0.11598349897203075
1629,a,4.648886540164494
1629,b,0.01599259747822304
1629,r,0.02414227039877821
1630,a,1.8379832366367963
1630,b,1.0765156865617278
1630,r,0.013175547349294381
1631,a,0.27371543150795935
1631,b,0.9612655265698639
1631,r,0.465775703105706
1632,a,1.286839107497466
1632,b,0.29926270172556596
1632,r,0.23998993823597176
1633,a,1.7408450502851844
1633,b,2.869405848266612
1633,r,0.14840076213254172
1634,a,1.7126024549681484
1634,b,0.2960347000584997
1634,r,0.2585620934905333
1635,a,0.26549751395402393
1635,b,0.7428341172736216
1635,r,0.35736237496800516
1636,a,0.5704367737854202
1636,b,0.565932243929889
1636,r,0.2648676072058082
1637,a,0.306685400852194
1637,b,0.4794160488838506
1637,r,0.6972836854438733
1638,a,0.8548520575687073
1638,b,0.37291079690845985
1638,r,0.12712063180382333
1639,a,1.5437826873926992
1639,b,0.6837133218836747
1639,r,0.04589563276719897
1640,a,0.7104517433597102
1640,b,0.09238891065474258
1640,r,0.30579715132799423
1641,a,0.600364376605935
1641,b,0.0738081775114119
1641,r,0.29849032792846664
1642,a,1.5770503047901494
1642,b,0.1607001834996852
1642,r,0.003912507508132439
1643,a,0.5635280117561874
1643,b,0.05117916283514412
1643,r,0.49532056781953754
1644,a,0.7765454970185729
1644,b,0.6369198079204247
1644,r,0.03351430002780602
1645,a,0.46288721205913397
1645,b,0.0888571936877993
1645,r,0.8149284933154699
1646,a,8.24612059681193
1646,b,0.1395614995560809
1646,r,0.9333814426272276
1647,a,2.0091501835688703
1647,b,1.1780215151956037
1647,r,0.6194588506692903
1648,a,0.3041306911550091
1648,b,1.1392450137966488
1648,r,0.059202831208883575
1649,a,0.3947859591152688
1649,b,0.6198667600911287
1649,r,0.2940452189067382
1650,a,0.8028584654648327
1650,b,3.126886767550238
1650,r,0.036833078837426286
1651,a,0.08879942934055272
1651,b,0.9085775738838495
1651,r,0.4607641166247473
1652,a,1.1108773361928126
1652,b,4.033202646789436
1652,r,0.1915391065595191
1653,a,4.488056995415378
1653,b,1.4163091341726963
1653,r,0.1188791457149635
1654,a,0.04468212175905288
1654,b,0.5337757318758553
1654,r,0.46490728115543584
1655,a,0.18687493438964067
1655,b,0.4414676846132857
1655,r,0.5561641810691308
1656,a,0.041926392162124314
1656,b,0.11073902270440468
1656,r,0.32199745528618007
1657,a,0.669893445666086
1657,b,0.7489123096154838
1657,r,0.29976732501866693
1658,a,1.2299316271756549
1658,b,0.4529729607489842
1658,r,0.023310075668224614
1659,a,0.5669028076421442
1659,b,0.03362591431953149
1659,r,0.5831246372053767
1660,a,2.6663231500722824
1660,b,1.2835963300753614
1660,r,0.43196865562611636
1661,a,0.3153674315089459
1661,b,0.5893506184140339
1661,r,0.7433729620244877
1662,a,0.3905936414091308
1662,b,0.643103903518602
1662,r,0.43286649368202057
1663,a,1.5635609713156993
1663,b,0.2105645018473219
1663,r,0.24236944210826922
1664,a,0.27203708026250417
1664,b,0.4691432614880528
1664,r,0.48364297125464095
1665,a,0.20278887211372093
1665,b,0.4024815263652053
1665,r,0.16726138734047025
1666,a,0.14778654859980836
1666,b,0.20684204756460722
1666,r,0.6270169467164656
1667,a,0.6784629441295053
1667,b,0.4278080297002275
1667,r,0.29122083985836117
1668,a,0.5487540345532863
1668,b,0.10317649167263637
1668,r,0.31362062162028265
1669,a,2.7480837162350165
1669,b,0.21490223152861182
1669,r,0.3499126084174275
1670,a,0.6657851599906988
1670,b,1.2936345642115141
1670,r,0.29521413839560967
1671,a,0.514145438467525
1671,b,1.3722426210876226
1671,r,0.2610305544644414
1672,a,1.4021991846199942
1672,b,0.3215411352246309
1672,r,0.274766150358352
1673,a,0.46139602998690177
1673,b,0.04215469204479518
1673,r,0.16607179006585487
1674,a,0.6547767926635295
1674,b,0.8378008984323706
1674,r,0.10363633771252853
1675,a,0.3927357580897969
1675,b,1.3173011286525171
1675,r,0.1526875001016604
1676,a,0.6343949207880256
1676,b,0.9707642933674094
1676,r,0.7011749315674306
1677,a,4.486867504405288
1677,b,0.5715148684921044
1677,r,0.34964931745365113
1678,a,0.7574250544778753
1678,b,1.461467648284298
1678,r,0.6463583213985891
1679,a,0.21889510395999096
1679,b,0.061852093020933516
1679,r,0.6526400047212935
1680,a,0.1546070580471672
1680,b,1.7167656511812968
1680,r,0.2098762850808125
1681,a,0.7948626358925637
1681,b,0.14901460317964416
1681,r,0.17662434782164818
1682,a,0.6783909387455593
1682,b,0.72683304378799
1682,r,0.2102617521191027
1683,a,0.0953333880248526
1683,b,0.3304817788150461
1683,r,0.35004994134741435
1684,a,0.3671783055625387
1684,b,1.2042971472495878
1684,r,0.11096060161974941
1685,a,0.9522832993355178
1685,b,1.0474083565825005
1685,r,0.4967376599326674
1686,a,0.5844522068883327
1686,b,1.186905705103492
1686,r,0.6908019222681463
1687,a,2.9347042769593106
1687,b,1.6841244791312449
1687,r,0.6136872922913165
1688,a,0.41241662757351216
1688,b,3.1750814820409095
1688,r,0.8170191638001171
1689,a,0.2914247184271845
1689,b,1.6919692222345943
1689,r,0.23661273738693836
1690,a,0.21409277105138727
1690,b,0.561264218658612
1690,r,0.004686526798806205
1691,a,0.7925610123795245
1691,b,0.7339585018023074
1691,r,0.4928024989282965
1692,a,0.004125353565957422
1692,b,1.3174913300801112
1692,r,0.319339318565241
1693,a,1.7034339099404217
1693,b,0.5944531933563567
1693,r,0.2932809399982886
1694,a,2.630739826987236
1694,b,0.6128006452306194
1694,r,0.8547576979170016
1695,a,2.4379746790563965
1695,b,0.7323616629110887
1695,r,0.21875762641313382
1696,a,0.2971384375631414
1696,b,0.6485124035500343
1696,r,0.15785684935440703
1697,a,0.2740646750680101
1697,b,0.6636285889873758
1697,r,0.09575079684348095
1698,a,1.0757245513627565
1698,b,0.34277328109281335
1698,r,0.6437082217652741
1699,a,0.26409327890134593
1699,b,1.6756527552495004
1699,r,0.3696915159788876
1700,a,0.5232943366086864
1700,b,1.1091307368082874
1700,r,0.7154037391279879
1701,a,0.41947659534929316
1701,b,0.2835325533183683
1701,r,0.5730109240102013
1702,a,1.7262756761576987
1702,b,0.6856696319343821
1702,r,0.32626662964648384
1703,a,1.1590048107451147
1703,b,0.9163500214951514
1703,r,0.2767668235094517
1704,a,2.2812367109169513
1704,b,0.9370079076025628
1704,r,0.10293060473061233
1705,a,0.015134278493514463
1705,b,0.11836248057655943
1705,r,0.6693709562625482
1706,a,1.582987541414935
1706,b,1.2859512063427156
1706,r,0.12868218014395227
1707,a,0.45788607885234806
1707,b,0.11677222286711714
1707,r,0.1082613005294629
1708,a,0.2235349827588416
1708,b,0.24801398330194796
1708,r,0.659942554182545
1709,a,0.5659487852685171
1709,b,0.5981548816349568
1709,r,0.7113183026637391
1710,a,0.1294233494301876
1710,b,0.5980667689254526
1710,r,0.7585485085421729
1711,a,0.6933547606990599
1711,b,0.5506455630350345
1711,r,0.3802322726242926
1712,a,0.7945393788317077
1712,b,1.3927778924900396
1712,r,0.23068263041980233
1713,a,0.13488095815934373
1713,b,1.1073877978966302
1713,r,0.22488385845250308
1714,a,0.2935543804293805
1714,b,0.5040093384125887
1714,r,0.07527168993298856
1715,a,1.4755189443426122
1715,b,0.343603489050416
1715,r,0.3732380562779862
1716,a,2.8064761570581696
1716,b,0.6070750751102293
1716,r,0.02368696983406381
1717,a,0.6293990987663592
1717,b,2.7246219216160075
1717,r,0.409381900148945
1718,a,0.15995936618199624
1718,b,0.08818652421021736
1718,r,0.29656973661411196
1719,a,0.9559596848669832
1719,b,0.020567083888679324
1719,r,0.5606248864034847
1720,a,1.8569131839593855
1720,b,0.14661630866066083
1720,r,0.41502905095666875
1721,a,1.3354644502091284
1721,b,0.7460153242371107
1721,r,0.773332516852972
1722,a,2.0947316552655715
1722,b,0.17191377001166713
1722,r,0.2829916267652369
1723,a,0.7249280449935934
1723,b,2.4882850572318294
1723,r,0.2722490072158218
1724,a,4.964288974891632
1724,b,0.15017986928807348
1724,r,0.47501226994638307
1725,a,3.772623642391632
1725,b,0.809105536425382
1725,r,0.2506257384040293
1726,a,1.6701360509253895
1726,b,0.29470000594605134
1726,r,0.5783802577899196
1727,a,1.4103851822016527
1727,b,0.4075722597074506
1727,r,0.19694258920798807
1728,a,0.6099374262806733
1728,b,0.5096806383291979
1728,r,0.3559192138785822
1729,a,0.7221039451533959
1729,b,0.7352703826898999
1729,r,0.1540910866160119
1730,a,7.503487307581597
1730,b,0.828439956224078
1730,r,0.3384554845777511
1731,a,1.8565176249505002
1731,b,0.7108004738732305
1731,r,0.33776241651405847
