Plot Title: Pelagic LG NB B 15Aug18,,,,
#,"Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349964, SEN S/N: 10349964, LBL: temp)","Intensity, Lux (LGR S/N: 10349964, SEN S/N: 10349964, LBL: light)",End Of File (LGR S/N: 10349964)
2835,2018-08-17 07:14:00,6.978,6544.5,
2836,2018-08-17 07:15:00,6.978,6544.5,
2837,2018-08-17 07:16:00,6.978,6544.5,
2838,2018-08-17 07:17:00,6.978,6544.5,
2839,2018-08-17 07:18:00,7.079,7233.4,
2840,2018-08-17 07:19:00,7.079,6544.5,
2841,2018-08-17 07:20:00,7.079,6544.5,
2842,2018-08-17 07:21:00,7.079,6544.5,
2843,2018-08-17 07:22:00,7.079,7233.4,
2844,2018-08-17 07:23:00,7.179,7233.4,
2845,2018-08-17 07:24:00,7.179,7577.8,
2846,2018-08-17 07:25:00,7.179,7577.8,
2847,2018-08-17 07:26:00,7.179,8266.7,
2848,2018-08-17 07:27:00,7.179,8266.7,
2849,2018-08-17 07:28:00,7.179,8611.2,
2850,2018-08-17 07:29:00,7.179,8266.7,
2851,2018-08-17 07:30:00,7.179,7577.8,
2852,2018-08-17 07:31:00,7.179,7577.8,
2853,2018-08-17 07:32:00,7.179,7577.8,
2854,2018-08-17 07:33:00,7.179,7577.8,
2855,2018-08-17 07:34:00,7.179,7577.8,
2856,2018-08-17 07:35:00,7.179,7577.8,
2857,2018-08-17 07:36:00,7.179,7577.8,
2858,2018-08-17 07:37:00,7.179,8266.7,
2859,2018-08-17 07:38:00,7.179,8266.7,
2860,2018-08-17 07:39:00,7.179,8266.7,
2861,2018-08-17 07:40:00,7.179,8266.7,
2862,2018-08-17 07:41:00,7.28,8611.2,
2863,2018-08-17 07:42:00,7.28,9300.1,
2864,2018-08-17 07:43:00,7.28,9300.1,
2865,2018-08-17 07:44:00,7.28,8611.2,
2866,2018-08-17 07:45:00,7.28,8611.2,
2867,2018-08-17 07:46:00,7.28,8611.2,
2868,2018-08-17 07:47:00,7.28,8611.2,
2869,2018-08-17 07:48:00,7.28,9644.5,
2870,2018-08-17 07:49:00,7.381,9644.5,
2871,2018-08-17 07:50:00,7.381,9644.5,
2872,2018-08-17 07:51:00,7.381,10333.4,
2873,2018-08-17 07:52:00,7.381,10333.4,
2874,2018-08-17 07:53:00,7.481,10333.4,
2875,2018-08-17 07:54:00,7.481,9644.5,
2876,2018-08-17 07:55:00,7.481,10333.4,
2877,2018-08-17 07:56:00,7.481,10333.4,
2878,2018-08-17 07:57:00,7.481,10333.4,
2879,2018-08-17 07:58:00,7.481,10333.4,
2880,2018-08-17 07:59:00,7.481,9644.5,
2881,2018-08-17 08:00:00,7.582,9300.1,
2882,2018-08-17 08:01:00,7.582,8266.7,
2883,2018-08-17 08:02:00,7.682,8611.2,
2884,2018-08-17 08:03:00,7.682,9300.1,
2885,2018-08-17 08:04:00,7.682,9644.5,
2886,2018-08-17 08:05:00,7.782,10333.4,
2887,2018-08-17 08:06:00,7.682,10333.4,
2888,2018-08-17 08:07:00,7.682,10333.4,
2889,2018-08-17 08:08:00,7.782,10333.4,
2890,2018-08-17 08:09:00,7.782,10677.8,
2891,2018-08-17 08:10:00,7.882,11022.3,
2892,2018-08-17 08:11:00,7.882,11022.3,
2893,2018-08-17 08:12:00,7.983,11711.2,
2894,2018-08-17 08:13:00,7.983,11711.2,
2895,2018-08-17 08:14:00,7.983,12400.1,
2896,2018-08-17 08:15:00,8.082,12400.1,
2897,2018-08-17 08:16:00,8.082,11711.2,
2898,2018-08-17 08:17:00,8.082,11711.2,
2899,2018-08-17 08:18:00,8.082,12400.1,
2900,2018-08-17 08:19:00,8.082,12400.1,
2901,2018-08-17 08:20:00,8.182,12400.1,
2902,2018-08-17 08:21:00,8.182,12400.1,
2903,2018-08-17 08:22:00,8.182,12400.1,
2904,2018-08-17 08:23:00,8.182,13089,
2905,2018-08-17 08:24:00,8.282,13089,
2906,2018-08-17 08:25:00,8.282,14466.8,
2907,2018-08-17 08:26:00,8.282,14466.8,
2908,2018-08-17 08:27:00,8.382,14466.8,
2909,2018-08-17 08:28:00,8.382,13089,
2910,2018-08-17 08:29:00,8.382,12400.1,
2911,2018-08-17 08:30:00,8.382,10677.8,
2912,2018-08-17 08:31:00,8.382,9300.1,
2913,2018-08-17 08:32:00,8.382,8266.7,
2914,2018-08-17 08:33:00,8.382,7577.8,
2915,2018-08-17 08:34:00,8.282,7577.8,
2916,2018-08-17 08:35:00,8.182,7233.4,
2917,2018-08-17 08:36:00,8.182,7233.4,
2918,2018-08-17 08:37:00,8.182,7233.4,
2919,2018-08-17 08:38:00,8.082,7233.4,
2920,2018-08-17 08:39:00,8.082,6544.5,
2921,2018-08-17 08:40:00,7.983,6200,
2922,2018-08-17 08:41:00,7.983,6544.5,
2923,2018-08-17 08:42:00,7.882,7233.4,
2924,2018-08-17 08:43:00,7.782,7233.4,
2925,2018-08-17 08:44:00,7.782,7233.4,
2926,2018-08-17 08:45:00,7.682,7577.8,
2927,2018-08-17 08:46:00,7.682,7577.8,
2928,2018-08-17 08:47:00,7.682,7233.4,
2929,2018-08-17 08:48:00,7.682,7233.4,
2930,2018-08-17 08:49:00,7.682,7233.4,
2931,2018-08-17 08:50:00,7.682,7577.8,
2932,2018-08-17 08:51:00,7.682,8266.7,
2933,2018-08-17 08:52:00,7.682,8611.2,
2934,2018-08-17 08:53:00,7.682,9300.1,
2935,2018-08-17 08:54:00,7.782,9644.5,
2936,2018-08-17 08:55:00,7.782,10333.4,
2937,2018-08-17 08:56:00,7.782,10677.8,
2938,2018-08-17 08:57:00,7.782,10677.8,
2939,2018-08-17 08:58:00,7.782,10333.4,
2940,2018-08-17 08:59:00,7.782,9644.5,
2941,2018-08-17 09:00:00,7.782,10333.4,
2942,2018-08-17 09:01:00,7.882,11022.3,
2943,2018-08-17 09:02:00,7.882,12400.1,
2944,2018-08-17 09:03:00,7.882,12400.1,
2945,2018-08-17 09:04:00,7.882,13089,
2946,2018-08-17 09:05:00,7.983,13089,
2947,2018-08-17 09:06:00,7.983,12400.1,
2948,2018-08-17 09:07:00,7.983,12400.1,
2949,2018-08-17 09:08:00,7.983,12400.1,
2950,2018-08-17 09:09:00,8.082,12400.1,
2951,2018-08-17 09:10:00,8.082,13089,
2952,2018-08-17 09:11:00,8.082,14466.8,
2953,2018-08-17 09:12:00,8.182,14466.8,
2954,2018-08-17 09:13:00,8.182,14466.8,
2955,2018-08-17 09:14:00,8.282,15844.5,
2956,2018-08-17 09:15:00,8.282,15844.5,
2957,2018-08-17 09:16:00,8.282,16533.4,
2958,2018-08-17 09:17:00,8.382,16533.4,
2959,2018-08-17 09:18:00,8.481,17222.3,
2960,2018-08-17 09:19:00,8.481,17911.2,
2961,2018-08-17 09:20:00,8.581,17911.2,
2962,2018-08-17 09:21:00,8.581,18600.1,
2963,2018-08-17 09:22:00,8.68,18600.1,
2964,2018-08-17 09:23:00,8.779,18600.1,
2965,2018-08-17 09:24:00,8.779,19289,
2966,2018-08-17 09:25:00,8.879,18600.1,
2967,2018-08-17 09:26:00,8.879,18600.1,
2968,2018-08-17 09:27:00,8.978,18600.1,
2969,2018-08-17 09:28:00,9.077,18600.1,
2970,2018-08-17 09:29:00,9.077,18600.1,
2971,2018-08-17 09:30:00,9.176,18600.1,
2972,2018-08-17 09:31:00,9.176,19289,
2973,2018-08-17 09:32:00,9.275,19977.9,
2974,2018-08-17 09:33:00,9.275,20666.8,
2975,2018-08-17 09:34:00,9.373,20666.8,
2976,2018-08-17 09:35:00,9.472,19977.9,
2977,2018-08-17 09:36:00,9.472,19977.9,
2978,2018-08-17 09:37:00,9.472,19289,
2979,2018-08-17 09:38:00,9.472,18600.1,
2980,2018-08-17 09:39:00,9.472,18600.1,
2981,2018-08-17 09:40:00,9.571,18600.1,
2982,2018-08-17 09:41:00,9.472,18600.1,
2983,2018-08-17 09:42:00,9.472,18600.1,
2984,2018-08-17 09:43:00,9.472,18600.1,
2985,2018-08-17 09:44:00,9.472,18600.1,
2986,2018-08-17 09:45:00,9.472,18600.1,
2987,2018-08-17 09:46:00,9.472,18600.1,
2988,2018-08-17 09:47:00,9.571,18600.1,
2989,2018-08-17 09:48:00,9.768,26178,
2990,2018-08-17 09:49:00,9.768,26178,
2991,2018-08-17 09:50:00,9.866,26178,
2992,2018-08-17 09:51:00,9.965,26178,
2993,2018-08-17 09:52:00,9.965,26178,
2994,2018-08-17 09:53:00,9.965,24800.2,
2995,2018-08-17 09:54:00,9.965,24800.2,
2996,2018-08-17 09:55:00,9.965,24800.2,
2997,2018-08-17 09:56:00,9.965,24800.2,
2998,2018-08-17 09:57:00,9.965,24800.2,
2999,2018-08-17 09:58:00,9.965,24800.2,
3000,2018-08-17 09:59:00,9.965,24800.2,
3001,2018-08-17 10:00:00,9.965,24800.2,
3002,2018-08-17 10:01:00,10.063,26178,
3003,2018-08-17 10:02:00,10.161,26178,
3004,2018-08-17 10:03:00,10.259,27555.7,
3005,2018-08-17 10:04:00,10.357,28933.5,
3006,2018-08-17 10:05:00,10.455,27555.7,
3007,2018-08-17 10:06:00,10.553,26178,
3008,2018-08-17 10:07:00,10.553,23422.4,
3009,2018-08-17 10:08:00,10.455,21355.7,
3010,2018-08-17 10:09:00,10.455,19289,
3011,2018-08-17 10:10:00,10.357,18600.1,
3012,2018-08-17 10:11:00,10.161,17222.3,
3013,2018-08-17 10:12:00,10.063,16533.4,
3014,2018-08-17 10:13:00,9.866,16533.4,
3015,2018-08-17 10:14:00,9.768,16533.4,
3016,2018-08-17 10:15:00,9.571,17222.3,
3017,2018-08-17 10:16:00,9.472,17911.2,
3018,2018-08-17 10:17:00,9.472,18600.1,
3019,2018-08-17 10:18:00,9.373,18600.1,
3020,2018-08-17 10:19:00,9.275,18600.1,
3021,2018-08-17 10:20:00,9.176,18600.1,
3022,2018-08-17 10:21:00,9.176,18600.1,
3023,2018-08-17 10:22:00,9.176,18600.1,
3024,2018-08-17 10:23:00,9.176,18600.1,
3025,2018-08-17 10:24:00,9.176,18600.1,
3026,2018-08-17 10:25:00,9.176,18600.1,
3027,2018-08-17 10:26:00,9.176,19289,
3028,2018-08-17 10:27:00,9.176,20666.8,
3029,2018-08-17 10:28:00,9.176,20666.8,
3030,2018-08-17 10:29:00,9.176,20666.8,
3031,2018-08-17 10:30:00,9.176,21355.7,
3032,2018-08-17 10:31:00,9.275,22044.6,
3033,2018-08-17 10:32:00,9.275,23422.4,
3034,2018-08-17 10:33:00,9.373,23422.4,
3035,2018-08-17 10:34:00,9.373,24800.2,
3036,2018-08-17 10:35:00,9.373,24800.2,
3037,2018-08-17 10:36:00,9.472,24800.2,
3038,2018-08-17 10:37:00,9.571,24800.2,
3039,2018-08-17 10:38:00,9.571,24800.2,
3040,2018-08-17 10:39:00,9.669,26178,
3041,2018-08-17 10:40:00,9.768,26178,
3042,2018-08-17 10:41:00,9.866,27555.7,
3043,2018-08-17 10:42:00,9.965,28933.5,
3044,2018-08-17 10:43:00,10.063,30311.3,
3045,2018-08-17 10:44:00,10.161,31689.1,
3046,2018-08-17 10:45:00,10.259,33066.9,
3047,2018-08-17 10:46:00,10.357,33066.9,
3048,2018-08-17 10:47:00,10.455,33066.9,
3049,2018-08-17 10:48:00,10.553,33066.9,
3050,2018-08-17 10:49:00,10.651,34444.7,
3051,2018-08-17 10:50:00,10.748,37200.2,
3052,2018-08-17 10:51:00,10.846,38578,
3053,2018-08-17 10:52:00,10.944,38578,
3054,2018-08-17 10:53:00,11.041,38578,
3055,2018-08-17 10:54:00,11.139,38578,
3056,2018-08-17 10:55:00,11.236,38578,
3057,2018-08-17 10:56:00,11.334,38578,
3058,2018-08-17 10:57:00,11.528,38578,
3059,2018-08-17 10:58:00,11.722,38578,
3060,2018-08-17 10:59:00,11.916,38578,
3061,2018-08-17 11:00:00,12.11,38578,
3062,2018-08-17 11:01:00,12.304,37200.2,
3063,2018-08-17 11:02:00,12.304,35822.5,
3064,2018-08-17 11:03:00,12.304,34444.7,
3065,2018-08-17 11:04:00,12.207,34444.7,
3066,2018-08-17 11:05:00,12.207,35822.5,
3067,2018-08-17 11:06:00,12.207,37200.2,
3068,2018-08-17 11:07:00,12.304,38578,
3069,2018-08-17 11:08:00,12.401,39955.8,
3070,2018-08-17 11:09:00,12.497,39955.8,
3071,2018-08-17 11:10:00,12.497,41333.6,
3072,2018-08-17 11:11:00,12.594,41333.6,
3073,2018-08-17 11:12:00,12.69,41333.6,
3074,2018-08-17 11:13:00,12.883,41333.6,
3075,2018-08-17 11:14:00,12.98,42711.4,
3076,2018-08-17 11:15:00,13.173,42711.4,
3077,2018-08-17 11:16:00,13.365,44089.2,
3078,2018-08-17 11:17:00,13.558,44089.2,
3079,2018-08-17 11:18:00,13.75,42711.4,
3080,2018-08-17 11:19:00,13.942,42711.4,
3081,2018-08-17 11:20:00,13.942,41333.6,
3082,2018-08-17 11:21:00,14.038,41333.6,
3083,2018-08-17 11:22:00,14.134,41333.6,
3084,2018-08-17 11:23:00,14.23,41333.6,
3085,2018-08-17 11:24:00,14.421,42711.4,
3086,2018-08-17 11:25:00,14.517,44089.2,
3087,2018-08-17 11:26:00,14.709,44089.2,
3088,2018-08-17 11:27:00,14.9,44089.2,
3089,2018-08-17 11:28:00,14.996,44089.2,
3090,2018-08-17 11:29:00,14.996,41333.6,
3091,2018-08-17 11:30:00,14.996,41333.6,
3092,2018-08-17 11:31:00,14.996,39955.8,
3093,2018-08-17 11:32:00,15.091,41333.6,
3094,2018-08-17 11:33:00,15.187,41333.6,
3095,2018-08-17 11:34:00,15.378,42711.4,
3096,2018-08-17 11:35:00,15.473,44089.2,
3097,2018-08-17 11:36:00,15.569,44089.2,
3098,2018-08-17 11:37:00,15.664,44089.2,
3099,2018-08-17 11:38:00,15.664,42711.4,
3100,2018-08-17 11:39:00,15.664,41333.6,
3101,2018-08-17 11:40:00,15.282,41333.6,
3102,2018-08-17 11:41:00,15.091,42711.4,
3103,2018-08-17 11:42:00,14.996,44089.2,
3104,2018-08-17 11:43:00,14.9,46844.8,
3105,2018-08-17 11:44:00,14.996,46844.8,
3106,2018-08-17 11:45:00,15.091,46844.8,
3107,2018-08-17 11:46:00,15.282,46844.8,
3108,2018-08-17 11:47:00,15.282,46844.8,
3109,2018-08-17 11:48:00,15.282,46844.8,
3110,2018-08-17 11:49:00,15.282,46844.8,
3111,2018-08-17 11:50:00,15.187,46844.8,
3112,2018-08-17 11:51:00,15.282,46844.8,
3113,2018-08-17 11:52:00,15.378,49600.3,
3114,2018-08-17 11:53:00,15.378,49600.3,
3115,2018-08-17 11:54:00,15.473,49600.3,
3116,2018-08-17 11:55:00,15.473,49600.3,
3117,2018-08-17 11:56:00,15.473,49600.3,
3118,2018-08-17 11:57:00,15.473,52355.9,
3119,2018-08-17 11:58:00,15.569,55111.5,
3120,2018-08-17 11:59:00,15.664,57867,
3121,2018-08-17 12:00:00,15.855,57867,
3122,2018-08-17 12:01:00,16.046,57867,
3123,2018-08-17 12:02:00,16.141,57867,
3124,2018-08-17 12:03:00,16.141,55111.5,
3125,2018-08-17 12:04:00,16.046,55111.5,
3126,2018-08-17 12:05:00,15.951,52355.9,
3127,2018-08-17 12:06:00,15.855,52355.9,
3128,2018-08-17 12:07:00,15.76,49600.3,
3129,2018-08-17 12:08:00,15.76,52355.9,
3130,2018-08-17 12:09:00,15.855,52355.9,
3131,2018-08-17 12:10:00,16.046,52355.9,
3132,2018-08-17 12:11:00,16.141,55111.5,
3133,2018-08-17 12:12:00,16.332,55111.5,
3134,2018-08-17 12:13:00,16.523,57867,
3135,2018-08-17 12:14:00,16.713,57867,
3136,2018-08-17 12:15:00,16.808,57867,
3137,2018-08-17 12:16:00,16.999,52355.9,
3138,2018-08-17 12:17:00,17.094,52355.9,
3139,2018-08-17 12:18:00,17.189,52355.9,
3140,2018-08-17 12:19:00,17.284,52355.9,
3141,2018-08-17 12:20:00,17.475,52355.9,
3142,2018-08-17 12:21:00,17.475,49600.3,
3143,2018-08-17 12:22:00,17.379,49600.3,
3144,2018-08-17 12:23:00,17.284,49600.3,
3145,2018-08-17 12:24:00,17.189,52355.9,
3146,2018-08-17 12:25:00,17.094,52355.9,
3147,2018-08-17 12:26:00,16.903,52355.9,
3148,2018-08-17 12:27:00,16.618,49600.3,
3149,2018-08-17 12:28:00,16.237,46844.8,
3150,2018-08-17 12:29:00,15.855,46844.8,
3151,2018-08-17 12:30:00,15.378,46844.8,
3152,2018-08-17 12:31:00,15.091,46844.8,
3153,2018-08-17 12:32:00,14.9,44089.2,
3154,2018-08-17 12:33:00,14.709,44089.2,
3155,2018-08-17 12:34:00,14.613,44089.2,
3156,2018-08-17 12:35:00,14.517,42711.4,
3157,2018-08-17 12:36:00,14.517,42711.4,
3158,2018-08-17 12:37:00,14.517,42711.4,
3159,2018-08-17 12:38:00,14.613,42711.4,
3160,2018-08-17 12:39:00,14.517,44089.2,
3161,2018-08-17 12:40:00,14.709,44089.2,
3162,2018-08-17 12:41:00,14.804,44089.2,
3163,2018-08-17 12:42:00,14.9,44089.2,
3164,2018-08-17 12:43:00,15.091,41333.6,
3165,2018-08-17 12:44:00,15.187,38578,
3166,2018-08-17 12:45:00,14.996,37200.2,
3167,2018-08-17 12:46:00,14.804,41333.6,
3168,2018-08-17 12:47:00,14.804,44089.2,
3169,2018-08-17 12:48:00,14.709,44089.2,
3170,2018-08-17 12:49:00,14.709,41333.6,
3171,2018-08-17 12:50:00,14.613,41333.6,
3172,2018-08-17 12:51:00,14.517,42711.4,
3173,2018-08-17 12:52:00,14.517,42711.4,
3174,2018-08-17 12:53:00,14.517,42711.4,
3175,2018-08-17 12:54:00,14.421,42711.4,
3176,2018-08-17 12:55:00,14.325,42711.4,
3177,2018-08-17 12:56:00,14.421,42711.4,
3178,2018-08-17 12:57:00,14.613,41333.6,
3179,2018-08-17 12:58:00,14.517,37200.2,
3180,2018-08-17 12:59:00,14.517,31689.1,
3181,2018-08-17 13:00:00,14.421,28933.5,
3182,2018-08-17 13:01:00,14.23,27555.7,
3183,2018-08-17 13:02:00,14.038,26178,
3184,2018-08-17 13:03:00,13.846,26178,
3185,2018-08-17 13:04:00,13.654,28933.5,
3186,2018-08-17 13:05:00,13.654,35822.5,
3187,2018-08-17 13:06:00,13.846,38578,
3188,2018-08-17 13:07:00,14.038,39955.8,
3189,2018-08-17 13:08:00,14.134,39955.8,
3190,2018-08-17 13:09:00,14.325,41333.6,
3191,2018-08-17 13:10:00,14.421,42711.4,
3192,2018-08-17 13:11:00,14.517,42711.4,
3193,2018-08-17 13:12:00,14.517,39955.8,
3194,2018-08-17 13:13:00,14.325,38578,
3195,2018-08-17 13:14:00,14.325,41333.6,
3196,2018-08-17 13:15:00,14.325,35822.5,
3197,2018-08-17 13:16:00,14.325,30311.3,
3198,2018-08-17 13:17:00,14.325,28933.5,
3199,2018-08-17 13:18:00,14.325,26178,
3200,2018-08-17 13:19:00,14.325,24800.2,
3201,2018-08-17 13:20:00,14.23,22044.6,
3202,2018-08-17 13:21:00,14.134,22044.6,
3203,2018-08-17 13:22:00,13.942,21355.7,
3204,2018-08-17 13:23:00,13.846,22044.6,
3205,2018-08-17 13:24:00,13.654,24800.2,
3206,2018-08-17 13:25:00,13.461,24800.2,
3207,2018-08-17 13:26:00,13.269,26178,
3208,2018-08-17 13:27:00,13.076,24800.2,
3209,2018-08-17 13:28:00,12.883,24800.2,
3210,2018-08-17 13:29:00,12.787,27555.7,
3211,2018-08-17 13:30:00,12.787,31689.1,
3212,2018-08-17 13:31:00,12.69,35822.5,
3213,2018-08-17 13:32:00,12.787,38578,
3214,2018-08-17 13:33:00,12.883,44089.2,
3215,2018-08-17 13:34:00,13.076,46844.8,
3216,2018-08-17 13:35:00,13.269,52355.9,
3217,2018-08-17 13:36:00,13.461,52355.9,
3218,2018-08-17 13:37:00,13.558,49600.3,
3219,2018-08-17 13:38:00,13.654,49600.3,
3220,2018-08-17 13:39:00,13.654,46844.8,
3221,2018-08-17 13:40:00,13.654,46844.8,
3222,2018-08-17 13:41:00,13.75,46844.8,
3223,2018-08-17 13:42:00,13.846,44089.2,
3224,2018-08-17 13:43:00,14.038,46844.8,
3225,2018-08-17 13:44:00,14.134,49600.3,
3226,2018-08-17 13:45:00,14.23,52355.9,
3227,2018-08-17 13:46:00,14.421,52355.9,
3228,2018-08-17 13:47:00,14.613,55111.5,
3229,2018-08-17 13:48:00,14.804,57867,
3230,2018-08-17 13:49:00,14.804,60622.6,
3231,2018-08-17 13:50:00,14.9,60622.6,
3232,2018-08-17 13:51:00,14.9,57867,
3233,2018-08-17 13:52:00,14.804,55111.5,
3234,2018-08-17 13:53:00,14.517,49600.3,
3235,2018-08-17 13:54:00,14.325,46844.8,
3236,2018-08-17 13:55:00,14.134,44089.2,
3237,2018-08-17 13:56:00,13.942,44089.2,
3238,2018-08-17 13:57:00,13.846,44089.2,
3239,2018-08-17 13:58:00,13.942,49600.3,
3240,2018-08-17 13:59:00,13.942,52355.9,
3241,2018-08-17 14:00:00,13.942,55111.5,
3242,2018-08-17 14:01:00,14.038,57867,
3243,2018-08-17 14:02:00,14.134,60622.6,
3244,2018-08-17 14:03:00,14.325,66133.8,
3245,2018-08-17 14:04:00,14.613,71644.9,
3246,2018-08-17 14:05:00,14.804,71644.9,
3247,2018-08-17 14:06:00,15.091,66133.8,
3248,2018-08-17 14:07:00,15.282,63378.2,
3249,2018-08-17 14:08:00,15.569,66133.8,
3250,2018-08-17 14:09:00,15.855,68889.3,
3251,2018-08-17 14:10:00,16.046,71644.9,
3252,2018-08-17 14:11:00,16.237,74400.5,
3253,2018-08-17 14:12:00,16.237,77156.1,
3254,2018-08-17 14:13:00,16.237,77156.1,
3255,2018-08-17 14:14:00,16.427,79911.6,
3256,2018-08-17 14:15:00,16.523,82667.2,
3257,2018-08-17 14:16:00,16.713,82667.2,
3258,2018-08-17 14:17:00,16.713,79911.6,
3259,2018-08-17 14:18:00,16.618,79911.6,
3260,2018-08-17 14:19:00,16.523,77156.1,
3261,2018-08-17 14:20:00,16.523,74400.5,
3262,2018-08-17 14:21:00,16.332,66133.8,
3263,2018-08-17 14:22:00,16.141,60622.6,
3264,2018-08-17 14:23:00,15.76,55111.5,
3265,2018-08-17 14:24:00,15.378,49600.3,
3266,2018-08-17 14:25:00,14.996,46844.8,
3267,2018-08-17 14:26:00,14.613,44089.2,
3268,2018-08-17 14:27:00,14.421,44089.2,
3269,2018-08-17 14:28:00,14.23,44089.2,
3270,2018-08-17 14:29:00,14.038,44089.2,
3271,2018-08-17 14:30:00,13.846,42711.4,
3272,2018-08-17 14:31:00,13.654,42711.4,
3273,2018-08-17 14:32:00,13.558,41333.6,
3274,2018-08-17 14:33:00,13.461,42711.4,
3275,2018-08-17 14:34:00,13.558,42711.4,
3276,2018-08-17 14:35:00,13.654,42711.4,
3277,2018-08-17 14:36:00,13.75,42711.4,
3278,2018-08-17 14:37:00,13.846,41333.6,
3279,2018-08-17 14:38:00,13.942,41333.6,
3280,2018-08-17 14:39:00,14.038,42711.4,
3281,2018-08-17 14:40:00,14.038,44089.2,
3282,2018-08-17 14:41:00,14.134,46844.8,
3283,2018-08-17 14:42:00,14.325,49600.3,
3284,2018-08-17 14:43:00,14.517,49600.3,
3285,2018-08-17 14:44:00,14.613,46844.8,
3286,2018-08-17 14:45:00,14.517,46844.8,
3287,2018-08-17 14:46:00,14.325,44089.2,
3288,2018-08-17 14:47:00,14.134,44089.2,
3289,2018-08-17 14:48:00,13.942,46844.8,
3290,2018-08-17 14:49:00,13.846,46844.8,
3291,2018-08-17 14:50:00,13.846,46844.8,
3292,2018-08-17 14:51:00,13.846,46844.8,
3293,2018-08-17 14:52:00,13.846,44089.2,
3294,2018-08-17 14:53:00,13.846,44089.2,
3295,2018-08-17 14:54:00,13.846,42711.4,
3296,2018-08-17 14:55:00,13.846,42711.4,
3297,2018-08-17 14:56:00,13.75,44089.2,
3298,2018-08-17 14:57:00,13.654,46844.8,
3299,2018-08-17 14:58:00,13.75,46844.8,
3300,2018-08-17 14:59:00,13.75,46844.8,
3301,2018-08-17 15:00:00,13.846,46844.8,
3302,2018-08-17 15:01:00,13.846,44089.2,
3303,2018-08-17 15:02:00,13.846,44089.2,
3304,2018-08-17 15:03:00,13.846,44089.2,
3305,2018-08-17 15:04:00,13.846,42711.4,
3306,2018-08-17 15:05:00,13.75,42711.4,
3307,2018-08-17 15:06:00,13.75,44089.2,
3308,2018-08-17 15:07:00,13.75,44089.2,
3309,2018-08-17 15:08:00,13.75,44089.2,
3310,2018-08-17 15:09:00,13.75,42711.4,
3311,2018-08-17 15:10:00,13.75,41333.6,
3312,2018-08-17 15:11:00,13.75,39955.8,
3313,2018-08-17 15:12:00,13.75,38578,
3314,2018-08-17 15:13:00,13.654,37200.2,
3315,2018-08-17 15:14:00,13.461,37200.2,
3316,2018-08-17 15:15:00,13.365,35822.5,
3317,2018-08-17 15:16:00,13.269,34444.7,
3318,2018-08-17 15:17:00,13.076,34444.7,
3319,2018-08-17 15:18:00,12.98,31689.1,
3320,2018-08-17 15:19:00,12.787,30311.3,
3321,2018-08-17 15:20:00,12.69,28933.5,
3322,2018-08-17 15:21:00,12.594,27555.7,
3323,2018-08-17 15:22:00,12.497,27555.7,
3324,2018-08-17 15:23:00,12.401,26178,
3325,2018-08-17 15:24:00,12.304,26178,
3326,2018-08-17 15:25:00,12.207,24800.2,
3327,2018-08-17 15:26:00,12.013,24800.2,
3328,2018-08-17 15:27:00,11.819,23422.4,
3329,2018-08-17 15:28:00,11.722,23422.4,
3330,2018-08-17 15:29:00,11.528,22044.6,
3331,2018-08-17 15:30:00,11.431,22044.6,
3332,2018-08-17 15:31:00,11.334,22044.6,
3333,2018-08-17 15:32:00,11.236,21355.7,
3334,2018-08-17 15:33:00,11.139,20666.8,
3335,2018-08-17 15:34:00,11.041,20666.8,
3336,2018-08-17 15:35:00,10.944,20666.8,
3337,2018-08-17 15:36:00,10.944,20666.8,
3338,2018-08-17 15:37:00,10.846,20666.8,
3339,2018-08-17 15:38:00,10.846,20666.8,
3340,2018-08-17 15:39:00,10.748,21355.7,
3341,2018-08-17 15:40:00,10.748,22044.6,
3342,2018-08-17 15:41:00,10.651,22044.6,
3343,2018-08-17 15:42:00,10.651,23422.4,
3344,2018-08-17 15:43:00,10.651,23422.4,
3345,2018-08-17 15:44:00,10.651,23422.4,
3346,2018-08-17 15:45:00,10.651,22044.6,
3347,2018-08-17 15:46:00,10.651,22044.6,
3348,2018-08-17 15:47:00,10.651,21355.7,
3349,2018-08-17 15:48:00,10.651,20666.8,
3350,2018-08-17 15:49:00,10.553,19289,
3351,2018-08-17 15:50:00,10.553,17911.2,
3352,2018-08-17 15:51:00,10.455,16533.4,
3353,2018-08-17 15:52:00,10.259,15155.7,
3354,2018-08-17 15:53:00,10.161,14466.8,
3355,2018-08-17 15:54:00,10.063,13777.9,
3356,2018-08-17 15:55:00,9.965,13777.9,
3357,2018-08-17 15:56:00,9.866,14466.8,
3358,2018-08-17 15:57:00,9.866,14466.8,
3359,2018-08-17 15:58:00,9.768,15155.7,
3360,2018-08-17 15:59:00,9.768,15155.7,
3361,2018-08-17 16:00:00,9.866,15844.5,
3362,2018-08-17 16:01:00,9.866,15844.5,
3363,2018-08-17 16:02:00,9.866,15155.7,
3364,2018-08-17 16:03:00,9.866,14466.8,
3365,2018-08-17 16:04:00,9.866,13777.9,
3366,2018-08-17 16:05:00,9.866,13089,
3367,2018-08-17 16:06:00,9.866,12400.1,
3368,2018-08-17 16:07:00,9.768,12400.1,
3369,2018-08-17 16:08:00,9.768,12400.1,
3370,2018-08-17 16:09:00,9.669,11711.2,
3371,2018-08-17 16:10:00,9.669,11711.2,
